"FMID","MarketName","street","city","County","State","zip","Credit","WIC","WICcash","SFMNP","SNAP","Organic","Bakedgoods","Cheese","Crafts","Flowers","Eggs","Seafood","Herbs","Vegetables","Honey","Jams","Maple","Meat","Nursery","Nuts","Plants","Poultry","Prepared","Soap","Trees","Wine","Coffee","Beans","Fruits","Grains","Juices","Mushrooms","PetFood","Tofu","WildHarvested","lon","lat"
1020048,"North Augusta Farmers Market","18 Gov Center Ln","Verona","Augusta","Virginia","24482","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-79.015369,38.192673
1020066,"North Berkeley Farmers' Market","Shattuck and Vine","Berkeley","Alameda","California","94702","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","N","Y","Y","N","N","N","N","N","Y","N","Y","Y","N","N","N",-122.269078,37.880337
1019867,"North Canton Farmers' Market","1447 North Main Street","North Canton","Stark","Ohio","44720","Y","Y","N","Y","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","N","Y","N","Y","Y","N","Y","N","N","N",-81.408671,40.892808
1019407,"North Creek Farmers Market","River Front Park, Rail Road Place"," North Creek","Warren","New York","12843","Y","N","N","N","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","N","N","Y","N","N","Y",-73.988272,43.702638
1018875,"North End Farmers Market","417 Blust Ave."," Mansfield ","Richland","Ohio","44903","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N",-82.524714,40.770362
1018184,"North Iowa Farmers Market","1st NE and Delaware","Mason City","Cerro Gordo","Iowa","50401","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N",-93.199249,43.15259
1018550,"North Market Farmers' Market","59 Spruce Street","Columbus","Franklin","Ohio","43215","Y","Y","N","Y","Y",NA,"Y","N","N","Y","Y","N","N","Y","Y","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N",-83.0043304,39.9718961
1009884,"North Square Farmers Market","100 Spring St","Chambersburg","Franklin","Pennsylvania","17201","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","N","N","Y","N","N","Y","N","N","Y",-77.662435,39.938459
1018455,"North St. Mary's County Farmers Market","37600 New Market Turner Road","Charlotte Hall","St. Mary's","Maryland","20622","Y","Y","N","Y","N",NA,"Y","N","Y","Y","Y","N","N","Y","Y","Y","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y","Y","N","N","N","N","N","N",-76.77563,38.473539
1019640,"Northampton Pa Farmers Market","1401 Laubach Avenue Municipal Park","Northampton ","Northampton","Pennsylvania","18067","Y","N","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","Y","Y","Y","N","N","Y","N","N","Y","N","N","N","N","N","N",-75.489035,40.684278
1006780,"Northeast Minneapolis Farmers Market","University Avenue NE and 7th Avenue NE ","Minneapolis","Hennepin","Minnesota","55413","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y",-93.262339,44.995288
1002764,"Northport Farmers Market","105 S. Bay Street","Northport","Leelanau","Michigan","49670","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","N","N","Y","N","N","Y","Y","N","N",-85.614175,45.129668
1018728,"Northridge Farmers Market and family festival","9301 tampa ave","northridge","Los Angeles","California","91324","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","Y","N","Y","N","N","N","N",-118.5562362,34.2385732
1019231,"Northside Farmers Market","2900 N. Sherman","Madison","Dane","Wisconsin","53704","Y","Y","Y","Y","Y",NA,"Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","N","N",-89.363109,43.128582
1019815,"Northside Farmers Market","4101 Hamilton Ave","Cincinnati ","Hamilton","Ohio","45223","Y","Y","N","Y","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N",-84.540295,39.160611
1019008,"Norwich Farmers Market","2-75 North Broad Street","Norwich","Chenango","New York","13815","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","N","N","Y",-75.523491,42.53149
1019345,"Nourish Knoxville's Winter Farmers' Market","201 3rd Avenue","Knoxville","Knox","Tennessee","37917","Y","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","Y","N","N",-83.922656,35.976857
1020054,"NOVA Central Farm Market","543 Beulah Road","Vienna","Fairfax","Virginia","22180","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","N","Y","N","N","Y",-77.264712,38.915538
1019127,"Nutley Farmers Market","537 Franklin Avenue","Nutley","Essex","New Jersey","7110","Y","Y","Y","Y","Y",NA,"Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","N",-74.154584,40.824341
1019828,"Oak Creek Farmers Market","Drexel Town Square","Oak Creek ","Milwaukee","Wisconsin","53154","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N",-87.915013,42.898212
1019488,"Oak Marr","3200 Jermantown Road","Oakton","Fairfax","Virginia","22124","Y","N","N","N","N","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N",-77.302226,38.889444
1018829,"Oak Square Farmers Market","640 Washington Street","Brighton","Suffolk","Massachusetts","2135","Y","Y","N","Y","Y",NA,"Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","N","N","N","N","N",-71.1691939,42.3506821
1019223,"Oakcrest Farmers Market","1300 Capitol Heights Blvd","Capitol Heights","Prince George's","Maryland","20743","Y","Y","Y","N","Y","N","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N",-76.9185759,38.8708398
1019971,"Oakhurst Farmers Market","630 East Lake Drive, SUITE E","Decatur ","DeKalb","Georgia","30030","Y","N","N","N","Y",NA,"Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N",-84.304799,33.760143
1019353,"Ocala Downtown Market","corner of SE 3rd Street and SE 3rd Avenue","Ocala","Marion","Florida","34471","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N","N","N","N",-82.320981,29.19393
1001839,"Ocean Beach Certified Farmers Market","4900 Newport Avenue","San Diego","San Diego","California","92107","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N",-117.25016,32.74619
1006250,"Ocean City, NJ Farmers & Crafters Market","6th Street & Asbury Avenue","Ocean City","Cape May","New Jersey","8226","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","N",-74.572082,39.282143
1019200,"Ocean Pines Farmers & Artisans Market","239 Ocean Parkway","Ocean Pines ","Worcester","Maryland","21811","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",-75.160072,38.3992566
1001271,"OHSU Farmers Market","Mailcode L338, 3181 SW Sam Jackson Park Rd","Portland","Multnomah","Oregon","97239","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","N","N","N","N",-122.687706,45.499865
1020130,"Old L.A. Certified Farmers Market","North Figueroa & Ave. 58","Los Angeles ","Los Angeles","California","90042","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","N","N","N","N",-118.1919,34.110124
1020131,"Old L.A. Certified Farmers Market","N Figueroa & Ave. 58","Los Angeles ","Los Angeles","California","90042","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","N","N","N","N",-118.191934,34.110171
1020146,"Old Oakland Farmers' Market","492 9th street","Oakland","Alameda","California","94609","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y",-122.274596,37.801382
1010865,"Olde Beaufort Farmers' Market","300 Courthouse Square","Beaufort","Carteret","North Carolina","28516","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","Y","Y","N","N",-76.663201,34.719572
1019646,"Olympia Farmers' Market ","700 Capitol Way N","Olympia","Thurston","Washington","98501","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y",-122.902519,47.050425
1018655,"Omaha Farmers Market - Aksarben Village","67th & Center Street","Omaha","Douglas","Nebraska","68106","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","N","N","Y","Y","N","N",-96.0138738,41.2377371
1019343,"Omaha Farmers Market - Old Market","11th & Jackson Street","Omaha","Douglas","Nebraska","68102","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","N","Y","Y","N","N",-96.041927,41.264675
1001034,"Oneida Farmers Market","N7332 Water Circle Place","Oneida","Outagamie","Wisconsin","54155","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N",-88.202341,44.503625
1019317,"Onslow County Farmers Market","4024 RIchlands Hwy","Jacksonville","Onslow","North Carolina","28540","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","N",-77.493131,34.782436
1018807,"Orange Community Farmers' Market","525 Orange Center Road","Orange ","New Haven","Connecticut","6477","Y","Y","Y","N","N","N","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","N","N","N","Y","Y","N","N","Y","Y","Y","N","N","N","Y","N","N",-73.0210587,41.2735586
1020114,"Orange Home Grown Farmers & Artisans Market","303 W. Palm Ave.","Orange ","Orange","California","92866","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","N","N","N",-117.855866,33.791554
1018920,"Orange Park Farmer's & Arts Market","2042 Park Ave","Orange Park","Clay","Florida","32073","Y","N","N","N","Y",NA,"Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","N","Y","N","Y","N","N","N","Y","Y","N",-81.701986,30.165438
1008468,"Oregon City Year-Round Farmers Market","2051, Kaen Rd, off Beavercreek Rd.","Oregon City","Clackamas","Oregon","97045","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y",-122.597822,45.333082
1019202,"Original Merced County Certified Farmers Market - Downtown Merced","16th St. and Canal St.","Merced","Merced","California","95340","Y","Y","Y","Y","N",NA,"Y","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N",-120.484427,37.30093
1020198,"Orinda Famers Market","28 Orinda Way ","Orinda ","Contra Costa","California","94563","Y","Y","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N",-122.174543,37.882764
1008360,"Ormond Beach Farmers Market","22 S. Beach St. (City Hall Plaza)","Ormond Beach","Volusia","Florida","32174","Y","N","N","N","N","N","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","Y","N","N","N","Y","N","N","N","N","N","N",-81.055484,29.284852
1019416,"Orofino Farmers Market","101 Michigan Ave.","Orofino","Clearwater","Idaho","83544","Y","N","N","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N",-116.255806,46.477929
1019019,"Oshkosh Farmers Market - Downtown","400-500 Blocks N Main St","Oshkosh","Winnebago","Wisconsin","54901","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","N","Y","N","Y","Y","N","N","N",-88.537573,44.021478
1019023,"Oshkosh Farmers Market - Downtown","400 & 500 Blocks N Main St & 100 Block Church Ave","Oshkosh","Winnebago","Wisconsin","54901","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N",-88.537461,44.022875
1019025,"Oshkosh Farmers Market - Winter","108 W New York Ave","Oshkosh","Winnebago","Wisconsin","54901","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N",-88.540004,44.03325
1019387,"Oswego Country Market","15 Main Street","Oswego","Kendall","Illinois","60543","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","Y","N","N",-88.351638,41.684726
1021215,"Overbrook Farmers Market","Maple & Market St","Overbrook","Osage","Kansas","66524","Y","N","N","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-95.556782,38.777419
1020023,"Ovid Farmers Market","Main Street","Ovid","Seneca","New York","14521","Y","N","Y","Y","Y","N","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-76.822157,42.676729
1004212,"Oxford Farmers Market","Corner of Lanier and McClanahan Streets","Oxford","Granville","North Carolina","27565","Y","N","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","Y","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N",-78.5866163,36.3148277
1012777,"Oxnard Farmers Market","500 South C Street","Oxnard","Ventura","California","93030","Y","N","N","Y","N","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","N","Y","Y","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N",-119.18027,34.19798
1008946,"Pacific City Farmers Market","6200 Camp St","Pacific City","Tillamook","Oregon","97135","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","Y",-123.960749,45.205076
1012526,"Paducah Homegrown Farmer's Market","306 2nd Street","Paducah","McCracken","Kentucky","42001","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","N",-88.596972,37.090713
1021200,"Pajaro Valley CFM","Peck and Union st.","Watsonville","Santa Cruz","California","95076","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","N","N","N","N","N","Y","Y","N","Y","N","Y","N","N","N","Y","N","N","Y","N","N","N",-121.755366,36.910275
1019723,"Palisades Winter Farmers' Market","675 Oak Tree Road","Palisades","Rockland","New York","10964","Y","N","N","N","N",NA,"Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","N","Y","N","Y","N","N","N","Y","N","Y","N","N","Y","Y","N","N",-73.917284,41.011605
1019102,"Palo Alto College Farmers Market","1400 W Villaret Blvd","San Antonio","Bexar","Texas","78224","Y","N","Y","Y","Y",NA,"N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","Y","N",-98.543052,29.321634
1018687,"Palos Heights Farmer's Market","6601 W 127th Street ","Palos Heights ","Cook","Illinois","60463","Y","N","N","N","Y",NA,"Y","N","Y","N","N","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","N",-87.7831286,41.6604652
1011995,"Palos Verdes Farmers Market","27118 Silver Spur Road","Rolling Hills Estates ","Los Angeles","California","90274","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","N","N","N","N",-118.373725,33.779336
1019755,"Park View Farmers Market","3400 Georgia Ave NW","Washington","District of Columbia","District of Columbia","20009","Y","Y","N","Y","Y",NA,"Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","Y","N","Y","N","N","Y","N","Y","N",-77.023928,38.932172
1019761,"Park View Farmers Market","3400 Georgia Ave NW","Washington","District of Columbia","District of Columbia","20010","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N",-77.02396,38.932155
1006927,"Parkville Farmers' Market","English Landing Park, off Hwy 9 in Parkville MO","Parkville","Platte","Missouri","","Y","N","N","N","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","Y",-94.683086,39.187828
1019939,"Paseo Farmers Market","3100 N Walker Ave","Oklahoma City","Oklahoma","Oklahoma","73103","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","N","N","N",-97.52482,35.501891
1019674,"Pawling Farmers Market","Charles Colman Blvd & West Main Street","Pawling","Dutchess","New York","12564","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","N","Y","N","Y","Y","N","Y","N","N","Y","Y","N","N",-73.600845,41.564215
1019910,"Pawtucket Farmers Market","374 Main ST","Pawtucket","Providence","Rhode Island","2860","Y","Y","Y","Y","Y",NA,"N","Y","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N",-71.387274,41.877734
1018944,"Pawtucket Wintertime Farmers Market","1005 Main Street","Pawtucket","Providence","Rhode Island","2860","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","N",-71.39999,41.862831
1019916,"Pawtuxet Village Farmers Market","60 Rhodes Pl","Cranston","Providence","Rhode Island","2905","Y","Y","Y","Y","Y",NA,"Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-71.391872,41.767977
1019068,"Payette Farmers Market","Kiwanis Park","Payette ","Payette","Idaho","83661","Y","N","Y","N","Y",NA,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-116.935907,44.069117
1019865,"Payson Farmers Market","816 S. Beeline Hwy","Payson","Gila","Arizona","85541","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","N","Y","N","N","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","N",-111.327662,34.229962
1020175,"Peaceful Valley Farmers Market ","14888 Peaceful Valley Road","Sonora","Tuolumne","California","95370","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","Y","Y","N","N","N",-120.338076,37.974304
1019685,"Peach Street Farmers Market","234 S. Arcola St.","Angleton ","Brazoria","Texas","77515","Y","N","N","N","N",NA,"Y","N","Y","Y","Y","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N",-95.428973,29.169195
1019454,"Pedernales Farmers Market","23526 TX-71","Spicewood","Blanco","Texas","78669","Y","N","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","Y","N","Y",-98.084871,30.387133
1020072,"Pendleton County Farmers’ Market","68 Fairgrounds Road","Falmouth","Pendleton","Kentucky","41040","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","Y",-84.332926,38.671615
1019854,"Pennington Farmers Market","101 Route 31 N","Pennington","Mercer","New Jersey","8534","Y","N","N","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","N","Y","N","Y","Y","N","Y","N","Y","Y","N","N","N",-74.795475,40.34913
1019822,"Perry Lecompton Farmers Market","2115 Ferguson Rd.","Perry","Jefferson","Kansas","66073","Y","N","N","Y","N",NA,"Y","N","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","Y","N","N",-95.392324,39.08143
